"business_id","name","full_address","categories","city","state","review_count","neighborhoods"
"JQzJHLc2LBNYJ2ljTkiuXw","Bea's Taqueria","2212 E Carson St
South Side
Pittsburgh, PA 15203","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",8,"South Side"
"Ez29ELM7obiqamn3It7FcQ","Zen Asian Diner","5100 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Sushi Bars"", ""Diners"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",20,"Lawrenceville"
"63rmr1oM0BbAXcUfNEaieQ","Texas De Brazil","Station Square
240 W Station Square Dr, Ste D-1
South Side
Pittsburgh, PA 15219","c(""Steakhouses"", ""Restaurants"", ""Brazilian"")","Pittsburgh","PA",64,"South Side"
"KHG2Po6wtDVXPX7flX1FQA","Burgatory","Consol Energy Center
1001 Fifth Ave
Downtown
Pittsburgh, PA 15219","c(""Burgers"", ""Restaurants"")","Pittsburgh","PA",6,"Downtown"
"QOwoKLXHMyeDaD5996Z9hg","John's Chinese & Sushi Restaurant","1778 N Highland Rd
Pittsburgh, PA 15241","c(""Sushi Bars"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",17,"character(0)"
"-zFotxFhuF_t61LzrtW0Wg","Club Colony","1928 Cochran Rd
Pittsburgh, PA 15220","c(""Diners"", ""Restaurants"")","Pittsburgh","PA",3,"character(0)"
"JiWGjXYrq4ehNeRhKSZqcw","Thai Hana","3608 5th Ave
Oakland
Pittsburgh, PA 15213","c(""Thai"", ""Sushi Bars"", ""Japanese"", ""Restaurants"")","Pittsburgh","PA",53,"Oakland"
"bBXvquZvRnxfYqkHsYpTtQ","Tartine","400 S Main St
West End
Pittsburgh, PA 15220","c(""Cafes"", ""Restaurants"")","Pittsburgh","PA",31,"West End"
"naWaLmfTO8bw-nabXzLaxg","Kickback Pinball Cafe","4326 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Arts & Entertainment"", ""Cafes"", ""Arcades"", ""Restaurants"")","Pittsburgh","PA",14,"Lawrenceville"
"RBzDabMqb7Y6UljipSzQcA","Blue Elephant Cafe","150 Gamma Dr
Pittsburgh, PA 15238","c(""Cafes"", ""Restaurants"")","Pittsburgh","PA",11,"character(0)"
"nK8kRhoMDY_2HtKINuSfVQ","Lydiah's Coffee House","200 Grant St
Downtown
Pittsburgh, PA 15219","c(""Coffee & Tea"", ""Food"", ""Ethnic Food"", ""Specialty Food"", ""African"", ""Restaurants"")","Pittsburgh","PA",7,"Downtown"
"rB6IWv6mW2IVjvgfvNGdHg","Casa Reyna","2031 Penn Ave
Strip District
Pittsburgh, PA 15222","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",94,"Strip District"
"30T84H-0b9-Ft0KqbpKmKQ","Naya Cuisine","2018 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Middle Eastern"", ""Restaurants"")","Pittsburgh","PA",42,"Squirrel Hill"
"dWEXG9aimhOXkbP4yw4UMg","Alihan's Mediterranean Cuisine","124 6th St
Downtown
Pittsburgh, PA 15222","c(""Turkish"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",30,"Downtown"
"Yoge4YESXThqkbH5JImI9w","Real McCoy Sandwich Shop","1301 E Carson St
South Side
Pittsburgh, PA 15203","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",4,"South Side"
"KD-_V5fo4tKly7_LMyP_AA","Millvale Diner","307 N Ave
Millvale
Pittsburgh, PA 15209","c(""Diners"", ""Restaurants"")","Pittsburgh","PA",9,"Millvale"
"dgK5LYQonYfKLtlY4NxgCA","Wings Over Pittsburgh","2525 E Carson St
South Side
Pittsburgh, PA 15203","c(""Nightlife"", ""Bars"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",22,"South Side"
"feo63jUDoc0Kg8UK5NCCMg","Popeye's Chicken","3616 Fifth Ave
Oakland
Pittsburgh, PA 15213","c(""Fast Food"", ""Chicken Wings"", ""Restaurants"")","Pittsburgh","PA",5,"Oakland"
"XpegQQruI5HSoQk7smiugQ","Coppertops","2132 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",7,"South Side"
"8xvnIG6zg2cA-thJJ5NW8A","Tavern In The Wall","211 Commercial Ave
Aspinwall
Pittsburgh, PA 15215","c(""Burgers"", ""Bars"", ""Nightlife"", ""Delis"", ""Restaurants"")","Pittsburgh","PA",6,"Aspinwall"
"gbTYxxfAHVjQ0jEg6QfZmg","Taverna 19","49 18th St
Strip District
Pittsburgh, PA 15222","c(""Greek"", ""Restaurants"")","Pittsburgh","PA",9,"Strip District"
"F13tDMn9lncYeiW6f__s-Q","Waffalonia","Schenley Plaza
4212 Forbes Ave
Oakland
Pittsburgh, PA 15260","c(""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",4,"Oakland"
"swlpxJkixbPEaRJQHjSi4g","Au Bon Pain","347 6th Ave
Downtown
Pittsburgh, PA 15229","c(""Cafes"", ""Restaurants"")","Pittsburgh","PA",3,"Downtown"
"MmRqTcPD3dOf_yfpF4I_wA","Siam Thai Restaurant","410 1st Ave
Downtown
Pittsburgh, PA 15219","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",6,"Downtown"
"m4LaTWm5vP01mGpFcqoPZw","Social","6425 Penn Ave
Shadyside
Pittsburgh, PA 15206","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",86,"Shadyside"
"YbL6pbLmW_mohngendXsQA","Boulevard Deli","309 Smithfield St
Downtown
Pittsburgh, PA 15222","c(""Delis"", ""Restaurants"")","Pittsburgh","PA",3,"Downtown"
"yhzRoqJrDYku_48CFfi0ig","Dijlah Restaurant","4130 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Middle Eastern"", ""Halal"", ""Restaurants"")","Pittsburgh","PA",15,"Lawrenceville"
"bMWQx26vgHuwVHsMD2qJFw","Pamela's","232 North Ave
Millvale
Pittsburgh, PA 15209","c(""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",3,"Millvale"
"Nsj_sFtGulFjztuvU4I4eg","The Livermore","124 S Highland Ave
East Liberty
Pittsburgh, PA 15206","c(""Tapas/Small Plates"", ""Restaurants"")","Pittsburgh","PA",44,"East Liberty"
"wRzG7Gx-pAM9nTnVVnF2Rg","Toss't","218 5th Ave
Downtown
Pittsburgh, PA 15222","c(""Salad"", ""Restaurants"")","Pittsburgh","PA",37,"Downtown"
"vNL0T2hrlIO33Rbbbi4sLg","Everyday's A Sundae","6014 Centre Ave
Shadyside
Pittsburgh, PA 15206","c(""Food"", ""Ice Cream & Frozen Yogurt"", ""Coffee & Tea"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",12,"Shadyside"
"r9rub_ajcb-3yYsYYD5apw","Proper Brick Oven & Tap Room","139 7th St
Downtown
Pittsburgh, PA 15222","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",131,"Downtown"
"2CVv0URvnKNXA5EfeEb9Eg","Crazy Mocha Coffee","5607 Baum Blvd
Friendship
Pittsburgh, PA 15232","c(""Food"", ""Coffee & Tea"", ""Cafes"", ""Restaurants"")","Pittsburgh","PA",9,"Friendship"
"gsS84lf4hAVEWdP__oFR7g","Bombay Gyro's and Lunch Box","212 10th St
Downtown
Pittsburgh, PA 15215","c(""Food"", ""Ethnic Food"", ""Restaurants"", ""Mediterranean"", ""Specialty Food"")","Pittsburgh","PA",7,"Downtown"
"dojsd6ReoLkA9pXxlNTDUw","China Buffet","6401 Penn Ave
East Liberty
Pittsburgh, PA 15206","c(""Asian Fusion"", ""Buffets"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",3,"East Liberty"
"oQ65JGWkpGiGrhylUjQjJA","The Pita Pit","2763 E Carson St
South Side
Pittsburgh, PA 15203","c(""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",5,"South Side"
"wwmMJIDyq7QHBzb9YSaCkQ","Franco's Pizzeria Italiana","3805 Willow Ave
Pittsburgh, PA 15234","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",14,"character(0)"
"O0P_bFxfaMKge17576LMpw","Cliffside Pizza House","183 Butler St
Etna
Pittsburgh, PA 15223","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",6,"Etna"
"fbqs1kYYcxowUWfowEkHYA","Juice Up 412","124 S Highland Ave
East Liberty
Pittsburgh, PA 15206","c(""Food"", ""Tapas Bars"", ""Juice Bars & Smoothies"", ""Vegan"", ""Restaurants"")","Pittsburgh","PA",3,"East Liberty"
"gbceq4Rrg102sNjTX8PBvA","Jamison's On West Liberty","3113 W Liberty Ave
Dormont
Pittsburgh, PA 15216","c(""Bars"", ""American (Traditional)"", ""Pubs"", ""Burgers"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",4,"Dormont"
"DhN5o_YoB8tw4HJ_CNiJBw","Forbes Gyro","3715 Forbes Ave
Oakland
Pittsburgh, PA 15213","c(""Turkish"", ""Middle Eastern"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",12,"Oakland"
"GpeW7WM7M6nfwCgnnPiqqA","Grandma B's","2537 Wylie Ave
The Hill District
Pittsburgh, PA 15219","c(""Breakfast & Brunch"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",4,"The Hill District"
"rNMEy4XYJfRE2-d9Qr7n5g","Madonna's Mediterranean Cuisine","408 Smithfield St
Downtown
Pittsburgh, PA 15219","c(""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",18,"Downtown"
"UXlGymo9AduQcq-Q-H16og","Sienna Mercato","942 Penn Ave
Downtown
Pittsburgh, PA 15222","c(""Restaurants"", ""Pizza"", ""Italian"")","Pittsburgh","PA",162,"Downtown"
"xY1k8cye55AsHpPDI_CAOA","The Urban Tap","1209 E Carson St
South Side
Pittsburgh, PA 15203","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",89,"South Side"
"gnOinDdd0TNIX6Q4DJnYyg","Blue Line Grille","1014 Fifth Ave
The Hill District
Pittsburgh, PA 15219","c(""Bars"", ""American (New)"", ""Restaurants"", ""Sports Bars"", ""Nightlife"")","Pittsburgh","PA",39,"The Hill District"
"S-oZVYg0g6ycRCJJYkiNtg","Bellamonte Pizza","410 S Main St
West End
Pittsburgh, PA 15220","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",4,"West End"
"Uiz1Xq1I6jdnDLtzIIF9hQ","Butcher and the Rye","212 6th St
Downtown
Pittsburgh, PA 15222","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",169,"Downtown"
"14JrDlEb7SMK_ZHrS80lFA","The Pub Chip Shop","1830 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bakeries"", ""Food"", ""Fish & Chips"", ""Restaurants"")","Pittsburgh","PA",78,"South Side"
"DgvkjXshY3N94QTkndThCQ","NU Jewish Bistro","1711 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",42,"Squirrel Hill"
"d7X102hxjbTeWVhQVdh64g","El Milagro","1542 Beechview Ave
Beechview
Pittsburgh, PA 15216","c(""Latin American"", ""Mexican"", ""Restaurants"")","Pittsburgh","PA",12,"Beechview"
"YbzUYOY_ZIYTWGNw8sbgHw","Ten Penny","960 Penn Ave
Downtown
Pittsburgh, PA 15222","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",111,"Downtown"
"Q2LRId2kvf7KLgNCShyfBA","How Lee","1621 S Braddock Ave
Pittsburgh, PA 15218","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",4,"character(0)"
"qylwlQOVkj-Dwqr5n2Fd9A","La Palapa","1925 E Carson St
South Side
Pittsburgh, PA 15203","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",40,"South Side"
"Fbg2LpTLb--d95SSndDntA","Chateau Café & Cakery","1501 Preble Ave
First Fl
North Side
Pittsburgh, PA 15233","c(""Food"", ""Bakeries"", ""Coffee & Tea"", ""Cafes"", ""Restaurants"")","Pittsburgh","PA",15,"North Side"
"vnlJARJ60cCbqrR25DVRTA","Penn Station East Coast Subs","808 Liberty Ave
Downtown
Pittsburgh, PA 15222","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",9,"Downtown"
"JdAyXD2lsYtOGUc7DTsVEQ","Cafe Moulin","732 Filbert St
Shadyside
Pittsburgh, PA 15232","c(""Food"", ""Breakfast & Brunch"", ""Coffee & Tea"", ""French"", ""Restaurants"")","Pittsburgh","PA",34,"Shadyside"
"TNpJsewe0H__8fzBgaHCzg","Angelina's Pizzeria","109 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",9,"Brookline"
"cJCg07biPE5yrNaNE-Fxyg","Istanbul Grille","600 Grant St
Downtown
Pittsburgh, PA 15219","c(""Food"", ""Ethnic Food"", ""Turkish"", ""Restaurants"", ""Specialty Food"")","Pittsburgh","PA",16,"Downtown"
"9MpJPuR-IL_sj842pofLPQ","Alex's Corner Pizza Shop","4902 Cypress St
Bloomfield
Pittsburgh, PA 15224","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",4,"Bloomfield"
"LL610yZZlfF1bmD5gVGcTA","Gino Bros. Pizzeria","1714 Main St
Sharpsburg
Pittsburgh, PA 15215","c(""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",6,"Sharpsburg"
"fvzr5GVCnNpnF9V-MvYrFg","Pizza Fiesta","217 Smithfield St
Downtown
Pittsburgh, PA 15222","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",12,"Downtown"
"fQJquPvywK87V2NzXVJP2Q","La Palapa","Pittsburgh Public Market
2401 Penn Avenue
Strip District
Pittsburgh, PA 15201","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",3,"Strip District"
"Cbjk9o7sey49xnv_geotww","Kavsar Restaurant","16 Southern Ave
Mt. Washington
Pittsburgh, PA 15211","c(""Uzbek"", ""Russian"", ""Halal"", ""Restaurants"")","Pittsburgh","PA",23,"Mt. Washington"
"_z0oAuTO0Jk07sMdoPE8gg","Bobby Hendrix Restaurant & Lounge","2019 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bars"", ""Food"", ""Beer, Wine & Spirits"", ""Burgers"", ""Nightlife"", ""Lounges"", ""Restaurants"")","Pittsburgh","PA",14,"South Side"
"dYzq0aNI7aongqlp04GNPg","Gino's Pizza","1610 E Carson St
South Side
Pittsburgh, PA 15203","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",10,"South Side"
"KeJEHK-3LCsA7S3HckOvMg","Gus' Cafe","4717 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",51,"Lawrenceville"
"wFOpzA2eiyQ5HlNSuS4-SQ","Duke's Pub and Pizza","329 Castle Shannon Blvd
Pittsburgh, PA 15234","c(""Pizza"", ""American (New)"", ""Restaurants"")","Pittsburgh","PA",10,"character(0)"
"KFFh03C7ZioNHpiQCZW9iA","Piatto Ristorante Italiano","734 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",10,"Brookline"
"jSqhVWUquT3fGREmNdKdUA","Grit & Grace","535 Liberty Ave
Downtown
Pittsburgh, PA 15222","c(""Bars"", ""Chinese"", ""Nightlife"", ""Sandwiches"", ""Restaurants"", ""Dim Sum"")","Pittsburgh","PA",124,"Downtown"
"OH48cGMt3vW1frpky7wF5A","Great Harvest Bread Co","6401 Penn Ave
East Liberty
Pittsburgh, PA 15206","c(""Bakeries"", ""Food"", ""Cafes"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",4,"East Liberty"
"FjecimSm22DYW8ML3MoUrw","Pizza Cono","5819 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",44,"Squirrel Hill"
"een998lPp1vyRKxFN_syZA","Kanda House","258 N Craig St
Oakland
Pittsburgh, PA 15213","c(""Vietnamese"", ""Japanese"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",9,"Oakland"
"EKTqp9HjiFMOT6soOUbtJg","San Lorenzo Ristorante","4407 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",13,"Lawrenceville"
"0iLGx8ilwfncucnYAknzzw","Lebo Subs","632 Washington Rd
Pittsburgh, PA 15228","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",10,"character(0)"
"PhzATk8aYydq9E0Aj4-fwA","Chipotle Mexican Grill","5986 Penn Circle S
Shadyside
Pittsburgh, PA 15206","c(""Fast Food"", ""Mexican"", ""Restaurants"")","Pittsburgh","PA",19,"Shadyside"
"TC-uA4FLhphfRwR1O-9y3A","Amazing Cafe","1506 E Carson St
South Side
Pittsburgh, PA 15203","c(""Cafes"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",13,"South Side"
"nP_-BYWSPNEeVY7L2tSojw","Winghart's Burger & Whiskey Bar","226 Meyran Ave
Oakland
Pittsburgh, PA 15213","c(""Burgers"", ""Bars"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",21,"Oakland"
"JJXuNiWHT8NI9wpKYd8pBA","AVA Cafe + Lounge","304 N Craig St
Oakland
Pittsburgh, PA 15213","c(""Arts & Entertainment"", ""Music Venues"", ""Cafes"", ""Bars"", ""Nightlife"", ""Lounges"", ""Restaurants"")","Pittsburgh","PA",8,"Oakland"
"KO8nkZcKAWmw4bCcylsnPw","IO Deli","300C Beverly Rd
Pittsburgh, PA 15216","c(""Delis"", ""Restaurants"")","Pittsburgh","PA",3,"character(0)"
"wi2JCjaEob10YvC2TbTxhQ","Burg's in the Burgh","564 Forbes Ave
Downtown
Pittsburgh, PA 15219","c(""Bars"", ""Restaurants"", ""Nightlife"", ""Sandwiches"")","Pittsburgh","PA",4,"Downtown"
"owMyt5EEsFkf5rL4skBBFQ","The Smokehouse Bar & Grill","2500 W Liberty Ave
Beechview
Pittsburgh, PA 15226","c(""Barbeque"", ""Restaurants"")","Pittsburgh","PA",3,"Beechview"
"0k7Jno-a9OoYitWZ-KFzhw","Poppy's Bistro and Pub","4744 Liberty Ave
Bloomfield
Pittsburgh, PA 15222","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",6,"Bloomfield"
"KiLWYjtTcSL0kc8l3odQlA","El Toro Loco","2512 E Carson St
South Side
Pittsburgh, PA 15203","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",34,"South Side"
"Tn5Rbb_zehQL44WpytV_rg","Altius","1230 Grandview Ave
Duquesne Heights
Pittsburgh, PA 15211","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",52,"Duquesne Heights"
"y6Ye8WWkPIIDSMP9WVwx7Q","Ephesus Mediterranean Kitchen","50 Freeport Rd
Ste 300
Aspinwall
Pittsburgh, PA 15215","c(""Pizza"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",10,"Aspinwall"
"VrkTAT-gBdhagkXLz1_eUg","Rasta House","1204 Federal St
North Side
Pittsburgh, PA 15212","c(""Caribbean"", ""Restaurants"")","Pittsburgh","PA",5,"North Side"
"JId49VgiWOS30qK7tn3JXw","Dive Bar & Grill","5147 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Dive Bars"", ""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",26,"Lawrenceville"
"sw-4U5jyHk2qIQIcCGMQsA","Cerasoli Pizzeria","3053 Brighton Rd
North Side
Pittsburgh, PA 15212","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",6,"North Side"
"Kqj8pAp4xUD0wOAQ2pP5pg","Thai Tamarind","172 Lincoln Ave
Bellevue
Pittsburgh, PA 15202","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",15,"Bellevue"
"jdCWPS_Gh2burgvscJd-MA","Everest Ethnic Restaurant","4042 Saw Mill Run Blvd
Pittsburgh, PA 15227","c(""Indian"", ""Himalayan/Nepalese"", ""Restaurants"")","Pittsburgh","PA",9,"character(0)"
"SzYlhYIN2i2RDYs2YCrygg","Patron Mexican Grill","133 S Highland Ave
East Liberty
Pittsburgh, PA 15206","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",39,"East Liberty"
"nwVGjLVWCzmX5hm8xI2O2A","The Smokehouse Bar & Grill","2500 W Liberty Ave
Beechview
Pittsburgh, PA 15226","c(""Barbeque"", ""Restaurants"")","Pittsburgh","PA",23,"Beechview"
"ka8jpDoaKjCBSpBP8OvERA","Sake","2773 Sidney St
South Side
Pittsburgh, PA 15203","c(""Sushi Bars"", ""Asian Fusion"", ""Restaurants"")","Pittsburgh","PA",25,"South Side"
"-5qo9bTeQrfStoKiZYDYYA","Carnegie Delicatessen and Catering","307 Fourth Ave
Downtown
Pittsburgh, PA 15222","c(""Delis"", ""Comfort Food"", ""Restaurants"")","Pittsburgh","PA",3,"Downtown"
"PP1iNmpyRIEVpWv98IVvFw","Eddie Merlot's","444 Liberty Ave
Ste 100
Downtown
Pittsburgh, PA 15222","c(""Seafood"", ""Steakhouses"", ""Restaurants"")","Pittsburgh","PA",32,"Downtown"
"l3ZH41X7rNxP2K75stSWvw","Istanbul Sofra","7600 Forbes Ave
Regent Square
Pittsburgh, PA 15221","c(""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",43,"Regent Square"
"CuqjCQt-gCYBYFLDOdsQcA","Old Town Buffet","860 Saw Mill Run Blvd
Bon Air
Pittsburgh, PA 15226","c(""Buffets"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",17,"Bon Air"
"3LM_yK3iF2VjkS6mFRF58w","Bama's Southern Kitchen","600 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Soul Food"", ""Barbeque"", ""Restaurants"")","Pittsburgh","PA",16,"Brookline"
"AXxtBH6ctfRD_pPh9ZsANQ","No. 1 Sushi Sushi","436 Market St
Downtown
Pittsburgh, PA 15222","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","Pittsburgh","PA",15,"Downtown"
"ewc5YyPqavv4IK66z1W6WA","Sawasdee Thai Kitchen","112 Abbeyville Rd
Pittsburgh, PA 15228","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",8,"character(0)"
"El6fv45PRpTnI4OnAqQHdA","Sukhothai Bistro","5813 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",25,"Squirrel Hill"
"4lzxUZD6_SVc10wyDn-H6g","Thai Hana Restaurant","500 Liberty Ave
Downtown
Pittsburgh, PA 15222","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",6,"Downtown"
"0ORPehdGZci1Z_BTKe_5VA","Il Tetto:  A Rooftop Beer Garden","942 Penn Ave
3rd Floor
Downtown
Pittsburgh, PA 15222","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",13,"Downtown"
"KZ_sB0t8H25nT2UNfzWdDw","Disilva's Pizzeria","3600 Brownsville Rd
Pittsburgh, PA 15227","c(""Pizza"", ""Sandwiches"", ""Salad"", ""Restaurants"")","Pittsburgh","PA",3,"character(0)"
"2qPTMjevPpL277yfFfGvFw","Nana's Hot Dog Shop","1110 Federal St
North Side
Pittsburgh, PA 15212","c(""American (Traditional)"", ""Hot Dogs"", ""Restaurants"")","Pittsburgh","PA",4,"North Side"
"Jo9RAtbZWSAN9JHl3HOEog","The Ave","5741 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232","Restaurants","Pittsburgh","PA",9,"Shadyside"
"53qWOpcsaMw4ZQAJi5OIbw","Feng Japanese Steak Hibachi & Sushi House","4305 Main St
Bloomfield
Pittsburgh, PA 15224","c(""Sushi Bars"", ""Teppanyaki"", ""Japanese"", ""Restaurants"")","Pittsburgh","PA",28,"Bloomfield"
"0dAVMBoh0nK56--4dGAaDA","Curry Leaf Indian Bistro","111 Smithfield St
Downtown
Pittsburgh, PA 15222","c(""Indian"", ""Restaurants"")","Pittsburgh","PA",4,"Downtown"
"h27XSUr66bI87J01FsYDpw","The Yard Gastropub","736 Bellefonte St
Shadyside
Pittsburgh, PA 15232","c(""Burgers"", ""Gastropubs"", ""American (New)"", ""Restaurants"")","Pittsburgh","PA",71,"Shadyside"
"6U9R88kd-juZubgWypySZQ","Fairway Grille","Cool Springs Sports Complex
1530 Hamilton Rd
Pittsburgh, PA 15234","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",5,"character(0)"
"LW_yiJcvZsACitAgU5Bi2g","Family Restaurant","Brownsville Rd
Carrick
Pittsburgh, PA","c(""Greek"", ""Pizza"", ""Middle Eastern"", ""Restaurants"")","Pittsburgh","PA",10,"Carrick"
"zKPZZxbSZmPu6IcFZ4YHJQ","Mandy's Pizza","1900 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",26,"Squirrel Hill"
"W4lkEQMYz3hdR1SvIIFzyQ","Five Guys Burgers and Fries","3 PPG Pl
Downtown
Pittsburgh, PA 15222","c(""Burgers"", ""Fast Food"", ""Restaurants"")","Pittsburgh","PA",5,"Downtown"
"sB-Mo3bBzqUEfm7O1xV_KA","Subba","700 Cedar Ave
North Side
Pittsburgh, PA 15212","c(""Asian Fusion"", ""Restaurants"")","Pittsburgh","PA",25,"North Side"
"uwR6XBswcGXgK_3KDfGSLQ","XO Cafe & Lounge","47 Bates St
Oakland
Pittsburgh, PA 15213","c(""Bars"", ""Cafes"", ""Nightlife"", ""Lounges"", ""Restaurants"")","Pittsburgh","PA",5,"Oakland"
"uEv5oBGUSSiuLqSbbHQQ8A","Jade Grille","670 Washington Rd
Pittsburgh, PA 15228","c(""Bars"", ""Chinese"", ""Asian Fusion"", ""Szechuan"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",36,"character(0)"
"t1qSyQWLxEpWQZngAjoBRg","Bob's Diner","1870 Painters Run Rd
Pittsburgh, PA 15241","c(""Diners"", ""Restaurants"")","Pittsburgh","PA",9,"character(0)"
"ryqYlw3F5MPIHXJylSjD0A","Chick'n Bubbly","117 Oakland Ave
Oakland
Pittsburgh, PA 15213","c(""Food"", ""Bubble Tea"", ""Korean"", ""Chicken Wings"", ""Restaurants"")","Pittsburgh","PA",32,"Oakland"
"KPfW7qrWT_JdRHwM0k8yiw","Bangal Kabab House & Restaurant","320 Atwood St
Oakland
Pittsburgh, PA 15213","c(""Bangladeshi"", ""Indian"", ""Restaurants"")","Pittsburgh","PA",16,"Oakland"
"QUQnWkPauoh6z42X5JQPUw","Casa Rasta","130 S Highland Ave
East Liberty
Pittsburgh, PA 15206","c(""Mexican"", ""Caribbean"", ""Restaurants"")","Pittsburgh","PA",15,"East Liberty"
"COQXvhLB0nzeZ8cvROu0OA","Pizza Vespucci","1710 Forbes Ave
The Hill District
Pittsburgh, PA 15219","c(""Italian"", ""Pizza"", ""Salad"", ""Restaurants"")","Pittsburgh","PA",4,"The Hill District"
"MHt5qfGbk3-eteC7yS4K2Q","Hog's Head Bar and Grill","3433 Spring Garden Ave
West View
Pittsburgh, PA 15212","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",8,"West View"
